"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","ad_purpose_codes","ad_purpose_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"SL/001504","SL/001504_2408083","3","2408083","Kambia District","9.18251","-12.81309","ADM2","second-order administrative division","6295630|6255146|SL|02|2408083","Earth|Africa|Sierra Leone|Northern Province|Kambia District","1","1","1","ECOWAN Regional Backbone Infrastructure and E-Governance","2011-01-01","start-actual","2013-12-31","","Islamic Development Bank (IDB)","DAC","Sierra Leone","SLE","220","Communications","22040","Information and communication technology (ICT)","Implementation","2011","2013","660322.0","660322.0","33016.1","33016.1"
"SL/001504","SL/001504_9179950","3","9179950","Western Area Rural","8.32319","-13.09485","ADM2","second-order administrative division","6295630|6255146|SL|04|9179950","Earth|Africa|Sierra Leone|Western Area|Western Area Rural","1","1","1","ECOWAN Regional Backbone Infrastructure and E-Governance","2011-01-01","start-actual","2013-12-31","","Islamic Development Bank (IDB)","DAC","Sierra Leone","SLE","220","Communications","22040","Information and communication technology (ICT)","Implementation","2011","2013","660322.0","660322.0","33016.1","33016.1"
"SL/001504","SL/001504_9179949","3","9179949","Western Area Urban","8.45358","-13.26617","ADM2","second-order administrative division","6295630|6255146|SL|04|9179949","Earth|Africa|Sierra Leone|Western Area|Western Area Urban","1","1","1","ECOWAN Regional Backbone Infrastructure and E-Governance","2011-01-01","start-actual","2013-12-31","","Islamic Development Bank (IDB)","DAC","Sierra Leone","SLE","220","Communications","22040","Information and communication technology (ICT)","Implementation","2011","2013","660322.0","660322.0","33016.1","33016.1"
"SL/001504","SL/001504_2409306","1","2409306","Freetown","8.484","-13.22994","PPLC","capital of a political entity","6295630|6255146|SL|04|2409306","Earth|Africa|Sierra Leone|Western Area|Freetown","2","1","1","ECOWAN Regional Backbone Infrastructure and E-Governance","2011-01-01","start-actual","2013-12-31","","Islamic Development Bank (IDB)","DAC","Sierra Leone","SLE","220","Communications","22040","Information and communication technology (ICT)","Implementation","2011","2013","660322.0","660322.0","33016.1","33016.1"
"SL/001504","SL/001504_9180331","1","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","ECOWAN Regional Backbone Infrastructure and E-Governance","2011-01-01","start-actual","2013-12-31","","Islamic Development Bank (IDB)","DAC","Sierra Leone","SLE","220","Communications","22040","Information and communication technology (ICT)","Implementation","2011","2013","660322.0","660322.0","33016.1","33016.1"
"SL/001686","SL/001686_2405013","1","2405013","Moyamba","8.15898","-12.43168","PPL","populated place","6295630|6255146|SL|03|2405013","Earth|Africa|Sierra Leone|Southern Province|Moyamba","2","1","1","Road Infrastructure Program","2012-01-20","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Completion","2012","2014","1404841.0","1404841.0","280968.2","280968.2"
"SL/001686","SL/001686_2405006","1","2405006","Moyamba Junction","8.32444","-12.21585","PPL","populated place","6295630|6255146|SL|03|2405006","Earth|Africa|Sierra Leone|Southern Province|Moyamba Junction","2","1","1","Road Infrastructure Program","2012-01-20","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Completion","2012","2014","1404841.0","1404841.0","280968.2","280968.2"
"SL/001686","SL/001686_2406358","1","2406358","Makolo","8.3892","-12.94804","PPL","populated place","6295630|6255146|SL|02|2406358","Earth|Africa|Sierra Leone|Northern Province|Makolo","2","1","1","Road Infrastructure Program","2012-01-20","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Completion","2012","2014","1404841.0","1404841.0","280968.2","280968.2"
"SL/001686","SL/001686_2405008","3","2405008","Moyamba District","8.0629","-12.44401","ADM2","second-order administrative division","6295630|6255146|SL|03|2405008","Earth|Africa|Sierra Leone|Southern Province|Moyamba District","1","1","1","Road Infrastructure Program","2012-01-20","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Completion","2012","2014","1404841.0","1404841.0","280968.2","280968.2"
"SL/001686","SL/001686_2404431","3","2404431","Port Loko District","8.72386","-12.75904","ADM2","second-order administrative division","6295630|6255146|SL|02|2404431","Earth|Africa|Sierra Leone|Northern Province|Port Loko District","1","1","1","Road Infrastructure Program","2012-01-20","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Completion","2012","2014","1404841.0","1404841.0","280968.2","280968.2"
"SL/001765","SL/001765_2405013","1","2405013","Moyamba","8.15898","-12.43168","PPL","populated place","6295630|6255146|SL|03|2405013","Earth|Africa|Sierra Leone|Southern Province|Moyamba","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2408329","1","2408329","Kabala","9.58893","-11.55256","PPL","populated place","6295630|6255146|SL|02|2408329","Earth|Africa|Sierra Leone|Northern Province|Kabala","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2403753","1","2403753","Songo","8.36843","-12.93282","PPL","populated place","6295630|6255146|SL|02|2403753","Earth|Africa|Sierra Leone|Northern Province|Songo","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_8469050","1","8469050","Masiaka","8.76667","-12.7875","PPL","populated place","6295630|6255146|SL|02|8469050","Earth|Africa|Sierra Leone|Northern Province|Masiaka","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2410049","1","2410049","Bo","7.9359","-11.34699","PPL","populated place","6295630|6255146|SL|01|2410049","Earth|Africa|Sierra Leone|Eastern Province|Bo","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2410490","1","2410490","Bandajuma","8.31158","-10.8491","PPL","populated place","6295630|6255146|SL|01|2410490","Earth|Africa|Sierra Leone|Eastern Province|Bandajuma","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2406407","1","2406407","Makeni","8.88605","-12.04418","PPLA","seat of a first-order administrative division","6295630|6255146|SL|02|2406407","Earth|Africa|Sierra Leone|Northern Province|Makeni","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2408249","3","2408249","Kailahun District","8.10768","-10.75146","ADM2","second-order administrative division","6295630|6255146|SL|01|2408249","Earth|Africa|Sierra Leone|Eastern Province|Kailahun District","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2405008","3","2405008","Moyamba District","8.0629","-12.44401","ADM2","second-order administrative division","6295630|6255146|SL|03|2405008","Earth|Africa|Sierra Leone|Southern Province|Moyamba District","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2404431","3","2404431","Port Loko District","8.72386","-12.75904","ADM2","second-order administrative division","6295630|6255146|SL|02|2404431","Earth|Africa|Sierra Leone|Northern Province|Port Loko District","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2407650","3","2407650","Koinadugu District","9.50991","-11.34601","ADM2","second-order administrative division","6295630|6255146|SL|02|2407650","Earth|Africa|Sierra Leone|Northern Province|Koinadugu District","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2409983","3","2409983","Bombali District","9.28444","-12.16449","ADM2","second-order administrative division","6295630|6255146|SL|02|2409983","Earth|Africa|Sierra Leone|Northern Province|Bombali District","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_9179950","3","9179950","Western Area Rural","8.32319","-13.09485","ADM2","second-order administrative division","6295630|6255146|SL|04|9179950","Earth|Africa|Sierra Leone|Western Area|Western Area Rural","1","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001765","SL/001765_2409306","1","2409306","Freetown","8.484","-13.22994","PPLC","capital of a political entity","6295630|6255146|SL|04|2409306","Earth|Africa|Sierra Leone|Western Area|Freetown","2","1","1","Supervision of Priority Infrastructure Roads and Bridge works, Urban roads and risk mitigation","2012-12-05","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","210","Transport and Storage","21020","Road transport","Implementation","2012","2013","573548.0","573548.0","38236.5333333","38236.5333333"
"SL/001184","SL/001184_2404433","1","2404433","Port Loko","8.76609","-12.78696","PPL","populated place","6295630|6255146|SL|02|2404433","Earth|Africa|Sierra Leone|Northern Province|Port Loko","2","1","1","Education II","1992-10-21","start-actual","2006-12-30","","African Development Bank (AfDB)","DAC","Sierra Leone","SLE","111","Education, level unspecified","11105","Education, level unspecified,purpose unspecified","Completion","1992","2006","18594693.0","724501.0","715180.5","27865.4230769"
